"id","country_id","code","fc_name","name","sequence","timestamp"
"2482","19","BB-02","saint andrew","Saint Andrew","2","2016-06-08 00:09:24"
"4838","62","DM-02","saint andrew","Saint Andrew","1","2016-06-08 00:09:34"
"419","110","JM-06","saint ann","Saint Ann","7","2016-06-08 00:09:16"
"2458","186","KN-02","saint anne sandy point","Saint Anne Sandy Point","4","2016-06-08 00:09:24"
"5181","75","FR-BL","saint barthélemy","Saint Barthélemy","132","2016-06-08 00:09:35"
"420","110","JM-14","saint catherine","Saint Catherine","8","2016-06-08 00:09:16"
"5316","87","GD-02","saint david","Saint David","2","2016-06-08 00:09:36"
"4839","62","DM-03","saint david","Saint David","2","2016-06-08 00:09:34"
"2495","190","VC-03","saint david","Saint David","4","2016-06-08 00:09:24"
"421","110","JM-11","saint elizabeth","Saint Elizabeth","9","2016-06-08 00:09:16"
"5317","87","GD-03","saint george","Saint George","3","2016-06-08 00:09:36"
"4840","62","DM-04","saint george","Saint George","3","2016-06-08 00:09:34"
"5322","9","AG-03","saint george","Saint George","1","2016-06-08 00:09:36"
"2483","19","BB-03","saint george","Saint George","3","2016-06-08 00:09:24"
"2496","190","VC-04","saint george","Saint George","5","2016-06-08 00:09:24"
"2459","186","KN-03","saint george basseterre","Saint George Basseterre","5","2016-06-08 00:09:24"
"2460","186","KN-04","saint george gingerland","Saint George Gingerland","6","2016-06-08 00:09:24"
"2450","185","SH-HL","saint helena","Saint Helena","2","2016-06-08 00:09:24"
"2452","185","SH-SH","saint helena","Saint Helena","4","2016-06-08 00:09:24"
"422","110","JM-08","saint james","Saint James","10","2016-06-08 00:09:16"
"2484","19","BB-04","saint james","Saint James","4","2016-06-08 00:09:24"
"2461","186","KN-05","saint james windward","Saint James Windward","7","2016-06-08 00:09:24"
"5323","9","AG-04","saint john","Saint John","2","2016-06-08 00:09:36"
"2485","19","BB-05","saint john","Saint John","5","2016-06-08 00:09:24"
"4841","62","DM-05","saint john","Saint John","4","2016-06-08 00:09:34"
"5318","87","GD-04","saint john","Saint John","4","2016-06-08 00:09:36"
"2462","186","KN-06","saint john capisterre","Saint John Capisterre","8","2016-06-08 00:09:24"
"2463","186","KN-07","saint john figtree","Saint John Figtree","9","2016-06-08 00:09:24"
"4842","62","DM-06","saint joseph","Saint Joseph","5","2016-06-08 00:09:34"
"2486","19","BB-06","saint joseph","Saint Joseph","6","2016-06-08 00:09:24"
"2455","186","KN-K","saint kitts","Saint Kitts","1","2016-06-08 00:09:24"
"2602","197","SC-22","saint louis","Saint Louis","24","2016-06-08 00:09:25"
"2487","19","BB-07","saint lucy","Saint Lucy","7","2016-06-08 00:09:24"
"4843","62","DM-07","saint luke","Saint Luke","6","2016-06-08 00:09:34"
"5319","87","GD-05","saint mark","Saint Mark","5","2016-06-08 00:09:36"
"4844","62","DM-08","saint mark","Saint Mark","7","2016-06-08 00:09:34"
"5184","75","FR-MF","saint martin","Saint Martin","135","2016-06-08 00:09:35"
"423","110","JM-05","saint mary","Saint Mary","11","2016-06-08 00:09:16"
"5324","9","AG-05","saint mary","Saint Mary","3","2016-06-08 00:09:36"
"2464","186","KN-08","saint mary cayon","Saint Mary Cayon","10","2016-06-08 00:09:24"
"2488","19","BB-08","saint michael","Saint Michael","8","2016-06-08 00:09:24"
"2497","190","VC-05","saint patrick","Saint Patrick","6","2016-06-08 00:09:24"
"5320","87","GD-06","saint patrick","Saint Patrick","6","2016-06-08 00:09:36"
"4845","62","DM-09","saint patrick","Saint Patrick","8","2016-06-08 00:09:34"
"4846","62","DM-10","saint paul","Saint Paul","9","2016-06-08 00:09:34"
"5325","9","AG-06","saint paul","Saint Paul","4","2016-06-08 00:09:36"
"2465","186","KN-09","saint paul capisterre","Saint Paul Capisterre","11","2016-06-08 00:09:24"
"2466","186","KN-10","saint paul charlestown","Saint Paul Charlestown","12","2016-06-08 00:09:24"
"4847","62","DM-11","saint peter","Saint Peter","10","2016-06-08 00:09:34"
"5326","9","AG-07","saint peter","Saint Peter","5","2016-06-08 00:09:36"
"2489","19","BB-09","saint peter","Saint Peter","9","2016-06-08 00:09:24"
"2467","186","KN-11","saint peter basseterre","Saint Peter Basseterre","13","2016-06-08 00:09:24"
"5327","9","AG-08","saint philip","Saint Philip","6","2016-06-08 00:09:36"
"2490","19","BB-10","saint philip","Saint Philip","10","2016-06-08 00:09:24"
"5188","75","FR-PM","saint pierre and miquelon","Saint Pierre and Miquelon","139","2016-06-08 00:09:35"
"424","110","JM-03","saint thomas","Saint Thomas","12","2016-06-08 00:09:16"
"2491","19","BB-11","saint thomas","Saint Thomas","11","2016-06-08 00:09:24"
"2468","186","KN-12","saint thomas lowland","Saint Thomas Lowland","14","2016-06-08 00:09:24"
"2469","186","KN-13","saint thomas middle island","Saint Thomas Middle Island","15","2016-06-08 00:09:24"
"5176","75","FR-BL","saint-barthélemy","Saint-Barthélemy","127","2016-06-08 00:09:35"
"2542","195","SN-SL","saint-louis","Saint-Louis","10","2016-06-08 00:09:24"
"5177","75","FR-MF","saint-martin","Saint-Martin","128","2016-06-08 00:09:35"
"5178","75","FR-PM","saint-pierre-et-miquelon","Saint-Pierre-et-Miquelon","129","2016-06-08 00:09:35"
"1423","146","MC-SR","saint-roman","Saint-Roman","14","2016-06-08 00:09:20"
"1424","146","MC-SD","sainte-dévote","Sainte-Dévote","15","2016-06-08 00:09:20"
"460","111","JP-11","saitama","Saitama","34","2016-06-08 00:09:16"
"3456","227","TR-54","sakarya","Sakarya","66","2016-06-08 00:09:28"
"2365","181","RU-SA","sakha, respublika","Sakha, Respublika","17","2016-06-08 00:09:23"
"2409","181","RU-SAK","sakhalinskaya oblast'","Sakhalinskaya oblast'","61","2016-06-08 00:09:23"
"3307","220","TH-47","sakon nakhon","Sakon Nakhon","57","2016-06-08 00:09:27"
"4381","37","CV-SL","sal","Sal","13","2016-06-08 00:09:31"
"706","122","LV-086","salacgrīvas novads","Salacgrīvas novads","86","2016-06-08 00:09:17"
"3011","208","ES-SA","salamanca","Salamanca","57","2016-06-08 00:09:26"
"705","122","LV-085","salas novads","Salas novads","85","2016-06-08 00:09:17"
"707","122","LV-087","salaspils novads","Salaspils novads","87","2016-06-08 00:09:17"
"614","121","LA-SL","salavan","Salavan","12","2016-06-08 00:09:17"
"760","122","LV-SA","saldus apriņķis","Saldus Apriņķis","140","2016-06-08 00:09:17"
"708","122","LV-088","saldus novads","Saldus novads","88","2016-06-08 00:09:17"
"379","109","IT-SA","salerno","Salerno","108","2016-06-08 00:09:16"
"1927","169","PS-SLT","salfit","Salfit","14","2016-06-08 00:09:22"
"3736","234","GB-SLF","salford","Salford","89","2016-06-08 00:09:29"
"92","100","HU-ST","salgótarján","Salgótarján","34","2016-06-08 00:09:15"
"1090","133","MW-SA","salima","Salima","29","2016-06-08 00:09:18"
"51","10","AR-A","salta","Salta","17","2016-06-08 00:09:14"
"3958","237","UY-SA","salto","Salto","15","2016-06-08 00:09:29"
"1531","15","AZ-SAL","salyan","Salyan","60","2016-06-08 00:09:20"
"1244","14","AT-5","salzburg","Salzburg","5","2016-06-08 00:09:19"
"1624","150","MA-SAL","salé","Salé","75","2016-06-08 00:09:20"
"4473","43","TD-SA","salāmāt","Salāmāt","16","2016-06-08 00:09:32"
"29","1","AF-SAM","samangān","Samangān","29","2016-06-08 00:09:14"
"4880","63","DO-20","samaná","Samaná","33","2016-06-08 00:09:34"
"2107","174","PH-WSA","samar","Samar","83","2016-06-08 00:09:23"
"3971","238","UZ-SA","samarqand","Samarqand","9","2016-06-08 00:09:30"
"2410","181","RU-SAM","samarskaya oblast'","Samarskaya oblast'","62","2016-06-08 00:09:23"
"538","115","KE-37","samburu","Samburu","37","2016-06-08 00:09:16"
"4126","25","BT-45","samdrup jongkha","Samdrup Jongkha","11","2016-06-08 00:09:30"
"5217","81","GE-SZ","samegrelo-zemo svaneti","Samegrelo-Zemo Svaneti","10","2016-06-08 00:09:36"
"3457","227","TR-55","samsun","Samsun","67","2016-06-08 00:09:28"
"4127","25","BT-14","samtse","Samtse","12","2016-06-08 00:09:30"
"5218","81","GE-SJ","samtskhe-javakheti","Samtskhe-Javakheti","11","2016-06-08 00:09:36"
"3308","220","TH-11","samut prakan","Samut Prakan","58","2016-06-08 00:09:27"
"3309","220","TH-74","samut sakhon","Samut Sakhon","59","2016-06-08 00:09:27"
"3310","220","TH-75","samut songkhram","Samut Songkhram","60","2016-06-08 00:09:27"
"1534","15","AZ-SMX","samux","Samux","63","2016-06-08 00:09:20"
"4559","48","CO-SAP","san andrés, providencia y santa catalina","San Andrés, Providencia y Santa Catalina","27","2016-06-08 00:09:32"
"4881","63","DO-21","san cristóbal","San Cristóbal","34","2016-06-08 00:09:34"
"3365","225","TT-SFO","san fernando","San Fernando","14","2016-06-08 00:09:28"
"3959","237","UY-SJ","san josé","San José","16","2016-06-08 00:09:29"
"4605","53","CR-SJ","san josé","San José","7","2016-06-08 00:09:33"
"4882","63","DO-31","san josé de ocoa","San José de Ocoa","35","2016-06-08 00:09:34"
"52","10","AR-J","san juan","San Juan","18","2016-06-08 00:09:14"
"4883","63","DO-22","san juan","San Juan","36","2016-06-08 00:09:34"
"3358","225","TT-SJL","san juan-laventille","San Juan-Laventille","7","2016-06-08 00:09:28"
"1195","137","MT-50","san lawrenz","San Lawrenz","50","2016-06-08 00:09:19"
"53","10","AR-D","san luis","San Luis","19","2016-06-08 00:09:14"
"1304","143","MX-SLP","san luis potosí","San Luis Potosí","24","2016-06-08 00:09:19"
"5346","90","GT-SM","san marcos","San Marcos","17","2016-06-08 00:09:36"
"2516","192","SM-07","san marino","San Marino","8","2016-06-08 00:09:24"
"2021","173","PE-SAM","san martín","San Martín","23","2016-06-08 00:09:22"
"4949","66","SV-SM","san miguel","San Miguel","9","2016-06-08 00:09:34"
"1196","137","MT-51","san pawl il-baħar","San Pawl il-Baħar","51","2016-06-08 00:09:19"
"1998","172","PY-2","san pedro","San Pedro","18","2016-06-08 00:09:22"
"4884","63","DO-23","san pedro de macorís","San Pedro de Macorís","37","2016-06-08 00:09:34"
"4950","66","SV-SS","san salvador","San Salvador","10","2016-06-08 00:09:34"
"1786","16","BS-SS","san salvador","San Salvador","26","2016-06-08 00:09:21"
"1812","16","BS-SR","san salvador and rum cay","San Salvador and Rum Cay","52","2016-06-08 00:09:21"
"4952","66","SV-SV","san vicente","San Vicente","12","2016-06-08 00:09:34"
"1193","137","MT-48","san ġiljan","San Ġiljan","48","2016-06-08 00:09:19"
"1194","137","MT-49","san ġwann","San Ġwann","49","2016-06-08 00:09:19"
"2921","204","SO-SA","sanaag","Sanaag","13","2016-06-08 00:09:26"
"4639","55","CU-07","sancti spíritus","Sancti Spíritus","13","2016-06-08 00:09:33"
"3737","234","GB-SAW","sandwell","Sandwell","90","2016-06-08 00:09:29"
"1811","16","BS-SP","sandy point","Sandy Point","51","2016-06-08 00:09:21"
"4457","42","CF-SE","sangha","Sangha","17","2016-06-08 00:09:32"
"4587","50","CG-13","sangha","Sangha","12","2016-06-08 00:09:33"
"3357","225","TT-SGE","sangre grande","Sangre Grande","6","2016-06-08 00:09:28"
"4338","35","BF-SNG","sanguié","Sanguié","46","2016-06-08 00:09:31"
"3164","215","CH-SG","sankt gallen","Sankt Gallen","16","2016-06-08 00:09:27"
"2426","181","RU-SPE","sankt-peterburg","Sankt-Peterburg","78","2016-06-08 00:09:23"
"3979","239","VU-SAM","sanma","Sanma","3","2016-06-08 00:09:30"
"4339","35","BF-SMT","sanmatenga","Sanmatenga","47","2016-06-08 00:09:31"
"4575","5","AD-06","sant julià de lòria","Sant Julià de Lòria","7","2016-06-08 00:09:32"
"4951","66","SV-SA","santa ana","Santa Ana","11","2016-06-08 00:09:34"
"5440","98","HN-SB","santa bárbara","Santa Bárbara","16","2016-06-08 00:09:37"
"4248","31","BR-SC","santa catarina","Santa Catarina","24","2016-06-08 00:09:31"
"4382","37","CV-CA","santa catarina","Santa Catarina","14","2016-06-08 00:09:31"
"4383","37","CV-CF","santa catarina do fogo","Santa Catarina do Fogo","15","2016-06-08 00:09:31"
"4143","26","BO-S","santa cruz","Santa Cruz","8","2016-06-08 00:09:30"
"4384","37","CV-CR","santa cruz","Santa Cruz","16","2016-06-08 00:09:31"
"54","10","AR-Z","santa cruz","Santa Cruz","20","2016-06-08 00:09:14"
"3012","208","ES-TF","santa cruz de tenerife","Santa Cruz de Tenerife","58","2016-06-08 00:09:26"
"4909","64","EC-SE","santa elena","Santa Elena","20","2016-06-08 00:09:34"
"55","10","AR-S","santa fe","Santa Fe","21","2016-06-08 00:09:14"
"1198","137","MT-53","santa luċija","Santa Luċija","53","2016-06-08 00:09:19"
"5347","90","GT-SR","santa rosa","Santa Rosa","18","2016-06-08 00:09:36"
"1199","137","MT-54","santa venera","Santa Venera","54","2016-06-08 00:09:19"
"4560","48","CO-SAN","santander","Santander","28","2016-06-08 00:09:32"
"2201","177","PT-14","santarém","Santarém","14","2016-06-08 00:09:23"
"4886","63","DO-25","santiago","Santiago","39","2016-06-08 00:09:34"
"4887","63","DO-26","santiago rodríguez","Santiago Rodríguez","40","2016-06-08 00:09:34"
"4640","55","CU-13","santiago de cuba","Santiago de Cuba","14","2016-06-08 00:09:33"
"56","10","AR-G","santiago del estero","Santiago del Estero","22","2016-06-08 00:09:14"
"4888","63","DO-32","santo domingo","Santo Domingo","41","2016-06-08 00:09:34"
"4910","64","EC-SD","santo domingo de los tsáchilas","Santo Domingo de los Tsáchilas","21","2016-06-08 00:09:34"
"30","1","AF-SAR","sar-e pul","Sar-e Pul","30","2016-06-08 00:09:14"
"3311","220","TH-19","saraburi","Saraburi","61","2016-06-08 00:09:27"
"1052","131","MK-68","saraj","Saraj","82","2016-06-08 00:09:18"
"3121","211","SR-SA","saramacca","Saramacca","8","2016-06-08 00:09:26"
"2654","2","AL-SR","sarandë","Sarandë","42","2016-06-08 00:09:25"
"2108","174","PH-SAR","sarangani","Sarangani","84","2016-06-08 00:09:23"
"2411","181","RU-SAR","saratovskaya oblast'","Saratovskaya oblast'","63","2016-06-08 00:09:23"
"1106","134","MY-13","sarawak","Sarawak","14","2016-06-08 00:09:19"
"285","109","IT-88","sardegna","Sardegna","14","2016-06-08 00:09:16"
"4128","25","BT-31","sarpang","Sarpang","13","2016-06-08 00:09:30"
"5155","75","FR-72","sarthe","Sarthe","106","2016-06-08 00:09:35"
"4437","40","CA-SK","saskatchewan","Saskatchewan","10","2016-06-08 00:09:32"
"4768","59","CI-SM","sassandra-marahoué","Sassandra-Marahoué","9","2016-06-08 00:09:33"
"380","109","IT-SS","sassari","Sassari","109","2016-06-08 00:09:16"
"5041","74","FI-17","satakunta","Satakunta","17","2016-06-08 00:09:35"
"2278","18","BD-58","satkhira","Satkhira","64","2016-06-08 00:09:23"
"2338","180","RO-SM","satu mare","Satu Mare","32","2016-06-08 00:09:23"
"3312","220","TH-91","satun","Satun","62","2016-06-08 00:09:27"
"2505","191","WS-SA","satupa'itea","Satupa'itea","8","2016-06-08 00:09:24"
"709","122","LV-089","saulkrastu novads","Saulkrastu novads","89","2016-06-08 00:09:17"
"4769","59","CI-SV","savanes","Savanes","10","2016-06-08 00:09:33"
"4787","59","CI-03","savanes (région des)","Savanes (Région des)","28","2016-06-08 00:09:33"
"615","121","LA-SV","savannakhét","Savannakhét","13","2016-06-08 00:09:17"
"1280","141","MU-SA","savanne","Savanne","17","2016-06-08 00:09:19"
"3346","222","TG-S","savannes","Savannes","5","2016-06-08 00:09:27"
"2896","202","SI-04","savinjska","Savinjska","221","2016-06-08 00:09:25"
"5156","75","FR-73","savoie","Savoie","107","2016-06-08 00:09:35"
"381","109","IT-SV","savona","Savona","110","2016-06-08 00:09:16"
"831","126","LY-SF","sawfajjin","Sawfajjin","33","2016-06-08 00:09:17"
"4212","3","DZ-20","saïda","Saïda","36","2016-06-08 00:09:31"
"5154","75","FR-71","saône-et-loire","Saône-et-Loire","105","2016-06-08 00:09:35"
"873","127","LI-07","schaan","Schaan","7","2016-06-08 00:09:18"
"3165","215","CH-SH","schaffhausen","Schaffhausen","17","2016-06-08 00:09:27"
"874","127","LI-08","schellenberg","Schellenberg","8","2016-06-08 00:09:18"
"5234","82","DE-SH","schleswig-holstein","Schleswig-Holstein","15","2016-06-08 00:09:36"
"3166","215","CH-SZ","schwyz","Schwyz","18","2016-06-08 00:09:27"
"3650","234","GB-SCT","scotland","Scotland","3","2016-06-08 00:09:29"
"3843","234","GB-SCB","scottish borders, the","Scottish Borders, The","196","2016-06-08 00:09:29"
"1133","135","MV-01","seenu","Seenu","25","2016-06-08 00:09:19"
"1605","150","MA-SEF","sefrou","Sefrou","56","2016-06-08 00:09:20"
"3738","234","GB-SFT","sefton","Sefton","91","2016-06-08 00:09:29"
"3013","208","ES-SG","segovia","Segovia","59","2016-06-08 00:09:26"
"5158","75","FR-76","seine-maritime","Seine-Maritime","109","2016-06-08 00:09:35"
"5159","75","FR-93","seine-saint-denis","Seine-Saint-Denis","110","2016-06-08 00:09:35"
"5157","75","FR-77","seine-et-marne","Seine-et-Marne","108","2016-06-08 00:09:35"
"578","118","KR-50","sejong","Sejong","8","2016-06-08 00:09:17"
"1107","134","MY-10","selangor","Selangor","15","2016-06-08 00:09:19"
"1445","147","MN-049","selenge","Selenge","19","2016-06-08 00:09:20"
"4173","29","BW-SP","selibe phikwe","Selibe Phikwe","13","2016-06-08 00:09:31"
"2823","202","SI-178","selnica ob dravi","Selnica ob Dravi","148","2016-06-08 00:09:25"
"3605","231","UG-111","sembabule","Sembabule","108","2016-06-08 00:09:28"
"4977","68","ER-SM","semhar","Semhar","14","2016-06-08 00:09:35"
"4736","58","CZ-514","semily","Semily","88","2016-06-08 00:09:33"
"2824","202","SI-109","semič","Semič","149","2016-06-08 00:09:25"
"213","104","IR-12","semnān","Semnān","27","2016-06-08 00:09:15"
"4978","68","ER-SN","senhit","Senhit","15","2016-06-08 00:09:35"
"571","118","KR-11","seoul-teukbyeolsi [seoul]","Seoul-teukbyeolsi [Seoul]","1","2016-06-08 00:09:17"
"4979","68","ER-SR","seraye","Seraye","16","2016-06-08 00:09:35"
"3606","231","UG-232","serere","Serere","109","2016-06-08 00:09:28"
"4250","31","BR-SE","sergipe","Sergipe","26","2016-06-08 00:09:31"
"2517","192","SM-09","serravalle","Serravalle","9","2016-06-08 00:09:24"
"5023","73","FJ-13","serua","Serua","18","2016-06-08 00:09:35"
"1708","155","NP-SE","seti","Seti","19","2016-06-08 00:09:21"
"1606","150","MA-SET","settat","Settat","57","2016-06-08 00:09:20"
"2202","177","PT-15","setúbal","Setúbal","15","2016-06-08 00:09:23"
"3640","232","UA-40","sevastopol'","Sevastopol'","27","2016-06-08 00:09:28"
"2366","181","RU-SE","severnaya osetiya-alaniya, respublika","Severnaya Osetiya-Alaniya, Respublika","18","2016-06-08 00:09:23"
"2571","196","RS-03","severnobanatski okrug","Severnobanatski okrug","25","2016-06-08 00:09:24"
"2570","196","RS-01","severnobački okrug","Severnobački okrug","24","2016-06-08 00:09:24"
"4756","58","CZ-CSM","severomoravský kraj","Severomoravský kraj","108","2016-06-08 00:09:33"
"3014","208","ES-SE","sevilla","Sevilla","60","2016-06-08 00:09:26"
"2825","202","SI-110","sevnica","Sevnica","150","2016-06-08 00:09:25"
"2826","202","SI-111","sežana","Sežana","151","2016-06-08 00:09:25"
"3383","226","TN-61","sfax","Sfax","17","2016-06-08 00:09:28"
"4522","45","CN-61","shaanxi","Shaanxi","27","2016-06-08 00:09:32"
"2922","204","SO-SD","shabeellaha dhexe","Shabeellaha Dhexe","14","2016-06-08 00:09:26"
"2923","204","SO-SH","shabeellaha hoose","Shabeellaha Hoose","15","2016-06-08 00:09:26"
"4094","246","YE-SH","shabwah","Shabwah","21","2016-06-08 00:09:30"
"3108","210","SD-15","shamāl baḩr al ghazāl","Shamāl Baḩr al Ghazāl","38","2016-06-08 00:09:26"
"3109","210","SD-02","shamāl dārfūr","Shamāl Dārfūr","39","2016-06-08 00:09:26"
"3084","210","SD-DN","shamāl dārfūr","Shamāl Dārfūr","14","2016-06-08 00:09:26"
"3110","210","SD-09","shamāl kurdufān","Shamāl Kurdufān","40","2016-06-08 00:09:26"
"4939","65","EG-SIN","shamāl sīnā'","Shamāl Sīnā'","26","2016-06-08 00:09:34"
"1880","166","OM-BJ","shamāl al bāţinah","Shamāl al Bāţinah","2","2016-06-08 00:09:22"
"1883","166","OM-SJ","shamāl ash sharqīyah","Shamāl ash Sharqīyah","5","2016-06-08 00:09:22"
"1660","152","MM-17","shan","Shan","14","2016-06-08 00:09:21"
"4510","45","CN-37","shandong","Shandong","15","2016-06-08 00:09:32"
"4504","45","CN-31","shanghai","Shanghai","9","2016-06-08 00:09:32"
"4499","45","CN-14","shanxi","Shanxi","4","2016-06-08 00:09:32"
"2279","18","BD-62","shariatpur","Shariatpur","65","2016-06-08 00:09:23"
"3086","210","SD-DE","sharq dārfūr","Sharq Dārfūr","16","2016-06-08 00:09:26"
"3111","210","SD-19","sharq al istiwā'īyah","Sharq al Istiwā'īyah","41","2016-06-08 00:09:26"
"1134","135","MV-24","shaviyani","Shaviyani","26","2016-06-08 00:09:19"
"3607","231","UG-425","sheema","Sheema","110","2016-06-08 00:09:28"
"3739","234","GB-SHF","sheffield","Sheffield","92","2016-06-08 00:09:29"
"2280","18","BD-57","sherpur","Sherpur","66","2016-06-08 00:09:23"
"3844","234","GB-ZET","shetland islands","Shetland Islands","197","2016-06-08 00:09:29"
"3085","210","SD-KN","shiamāl kurdufān","Shiamāl Kurdufān","15","2016-06-08 00:09:26"
"5219","81","GE-SK","shida kartli","Shida Kartli","12","2016-06-08 00:09:36"
"4969","68","ER-SK","shimālī al baḩrī al aḩmar","Shimālī al Baḩrī al Aḩmar","6","2016-06-08 00:09:35"
"3240","219","TZ-22","shinyanga","Shinyanga","26","2016-06-08 00:09:27"
"3127","213","SZ-SH","shiselweni","Shiselweni","4","2016-06-08 00:09:26"
"2622","2","AL-10","shkodër","Shkodër","10","2016-06-08 00:09:25"
"2656","2","AL-SH","shkodër","Shkodër","44","2016-06-08 00:09:25"
